	BlankpcrCES	C_Aviemore_LB_1	C_Aviemore_LB_2	C_Aviemore_TY_1	C_Aviemore_TY_2	C_Aviemore_YMA_1	C_Aviemore_YMA_2	C_BruceH_LB_2	C_BruceH_TY_1	C_BruceH_TY_2	C_BruceH_YMA_1	C_BruceH_YMA_2	C_Cedarvale_LB_1	C_Cedarvale_LB_2	C_Cedarvale_TY_1	C_Cedarvale_TY_2	C_Cedarvale_YMA_1	C_Cedarvale_YMA_2	C_Grenadier_LB_1	C_Grenadier_LB_2	C_Grenadier_TY_1	C_Grenadier_TY_2	C_Grenadier_YMA_1	C_Grenadier_YMA_2	C_Humber_LB_1	C_Humber_LB_2	C_Humber_TY_1	C_Humber_TY_2	C_Humber_YMA_1	C_Humber_YMA_2	C_KSR_LB_1	C_KSR_LB_2	C_KSR_TY_1	C_KSR_TY_2	C_KSR_YMA_1	C_KSR_YMA_2	C_Preston_LB_1	C_Preston_LB_2	C_Preston_TY_1	C_Preston_TY_2	C_Preston_YMA_1	C_Preston_YMA_2	C_Rouge_LB_1	C_Rouge_LB_2	C_Rouge_TY_1	C_Rouge_TY_2	C_Rouge_YMA_1	C_Rouge_YMA_2	C_Terracotta_LB_1	C_Terracotta_TY_1	C_Terracotta_TY_2	C_Terracotta_YMA_1	C_Terracotta_YMA_2	D_Aviemore_1_A	D_Aviemore_1_B	D_Aviemore_2_A	D_Aviemore_2_B	D_BruceH_1_A	D_BruceH_1_B	D_BruceH_2_A	D_BruceH_2_B	D_Cedarvale_1_A	D_Cedarvale_1_B	D_Cedarvale_2_A	D_Cedarvale_2_B	D_Cedarvale_3_A	D_Cedarvale_3_B	D_Grenadier_1_A	D_Grenadier_1_B	D_Grenadier_2_A	D_Grenadier_2_B	D_Grenadier_3_A	D_Grenadier_3_B	D_Humber_1_A	D_Humber_1_B	D_Humber_2_A	D_Humber_2_B	D_Humber_3_A	D_Humber_3_B	D_KSR_1_A	D_KSR_1_B	D_KSR_2_A	D_KSR_2_B	D_Preston_1_A	D_Preston_1_B	D_Preston_2_A	D_Preston_2_B	D_Rouge_1_A	D_Rouge_1_B	D_Rouge_2_A	D_Rouge_2_B	D_Terracotta_1_A	D_Terracotta_1_B	D_Terracotta_2_A	D_Terracotta_2_B
PWY-5861	32.34075508228461	39146.93083790373	23592.891029860915	39232.48154582148	8832.008402170908	23901.771886036993	16652.237115134816	25455.554979806257	11596.606334906757	13406.860373885478	18328.038708239248	24662.60043029543	31482.19498628767	25352.609901928518	21253.36754880465	26842.25075407253	30720.41250146811	31273.01063386659	9878.188517	36932.940299033304	16215.59457622012	16864.967505170443	12201.560207027134	23372.785659547226	17347.921229452808	34161.92343021708	45613.50151472946	24418.583014742933	4340.901011167027	26385.19760956075	25705.177024581502	27390.735729044514	22286.125224256673	16214.772102994699	34153.58891	25291.678396002182	29637.691829763353	20189.229194500233	27150.638923943898	28156.220366227604	36461.92971348755	24801.58438219207	27150.772669245744	19647.950094039774	32842.03116997662	19208.33074691743	31289.84428642582	21481.81411492674	11603.763087020769	41105.200899455325	16210.05554607321	21556.11482087862	13867.224872490393	6565.972743217198	5327.135590742369	3616.861844392093	3296.1181299311324	4931.809959804088	2495.6189203813815	7627.666471599452	7990.033711030853	1014.563972969485	3411.817788953881	8435.555377896419	333.0446783352438	9740.748661132893	12342.839924230075	7177.303230862568	4009.302132445338	11677.811023884009	20921.721881555095	14183.304592619279	12652.807714409728	4274.558775016834	15099.488180211998	16355.494720167064	16655.905120680978	11086.729675206872	11802.506621044098	12081.463960822935	12451.902981270565	10161.353986053808	9008.352690540638	15250.366344070226	10539.583373485513	14930.565721949384	12756.854615353344	7231.302176	9147.733682004278	16705.57292408129	15788.208360818022	16882.555601118245	15583.477264765794	19105.841422045665	12448.866739411746
PWY-5862	32.34075508228461	38948.28830647384	21058.088949118403	34732.729826018025	7971.441109392778	22901.120857274702	15063.69225058333	22044.11675	10601.675059326406	9857.336387276056	17632.951639467898	23323.39568463373	31410.44693545603	24557.283467105866	20695.103796930678	26488.73633087562	30278.838663817798	30788.66589	9279.878320516971	33567.648020519984	10937.784637845964	15555.957410228948	11641.869972567165	22599.165841609454	16420.12453102545	29956.773203111676	29992.291884723916	21218.065515430255	3881.6357536467463	24933.78296791561	25104.94299303644	26839.43212842528	20792.906465273583	15233.548744977512	33874.06356644618	24416.651717506847	27612.43803957148	17708.853850397543	25997.63932177175	22133.533578788945	35311.66044366045	23510.692448295275	26779.508548201324	16431.728788958044	32299.962406076418	16420.84325593315	31081.595830012844	20363.772313566875	9983.731132572859	15846.38418915318	15319.12090016364	20672.000454829842	13031.280165218703	6546.9102371957515	5433.138778202793	3660.733742403004	3335.288898977766	5118.542070066692	2551.051054510022	7927.133177719313	8624.324539971718	1056.7232351233672	3508.553531854183	8543.746669	334.2050265022389	9569.527131	12354.65085821966	7286.169210915949	4087.469304114695	12028.133943150757	21042.915951125844	14393.488745604325	12223.55464790319	4471.4694638506435	15530.24985288761	16794.068321458955	17034.402227072915	11407.135951428043	12053.724936798686	11960.401001015334	11593.325936472846	7949.115124	6393.742263615363	14934.882804110895	9964.462678	14267.17724663712	10467.138534825566	7594.939966582623	9465.2905	15790.204739333776	14896.766105539455	16784.476403562014	15172.69456	18357.426865602745	10429.497722263352
PWY-5863	26.705480706779692	40172.05158762529	18585.12806614424	38861.13120454576	7633.971645474593	20182.33309563475	14382.163502681686	24787.403881912396	11596.957894682448	10741.49601761912	17315.853687327784	21403.612163835343	32441.968797243066	24573.38802915037	21296.209652948553	27046.64409255794	30002.321786056335	31037.200512390278	10488.961635018535	42289.01850999147	12597.487663057434	12811.048576799232	11633.601706384195	21412.03300195691	18510.168854221887	31920.793970913757	50839.91674252524	16865.346976851728	4237.154318555772	21732.839423790396	25354.240734079653	25629.717582125188	17459.045334021655	12881.63952641917	34500.46800734119	21219.401007267537	25824.89738921789	17574.82690078563	25176.34023106051	24243.99478062489	40851.60729753041	22547.128466110942	26489.90914399298	18153.755920300002	30255.94278745125	17746.136437140773	31992.451758436495	19718.092478393417	9182.895516045675	48474.12311	14841.304724949572	19090.76471172597	15129.629156648412	3778.2759361540993	2873.3465338939695	1899.6127401398198	1722.768047408869	2688.127545572998	1305.9808703577132	4237.125133970554	4758.756999648962	533.4458906958835	1816.470506569202	5105.513025299791	167.63313974235518	5994.916998086686	7834.628847112802	4004.397889310595	2146.9933922429036	6914.747171600659	14586.538626089263	8769.782428	8458.56183	2331.7510310301964	9651.852320189124	10623.319131496239	10932.638428853455	6450.343618682436	7023.813142434234	7740.399253957985	9486.915137505874	8000.761541267772	7104.952927754275	10834.877970466503	8252.560946818088	11921.046652471516	10140.864103412687	4078.6448994928796	5458.736181546998	13537.954223718978	12267.151758870821	11284.310827491861	10891.465654586265	14623.33926	9862.556232837102
PWY-5896	44.25179765	39387.35781114982	25169.392192722265	39308.36513956264	11024.127625392644	26262.05053710286	19666.444413749476	26365.314622242407	13718.430365171687	13657.41739213839	21381.09663564301	27203.66615137442	31420.917638142495	28076.66448641207	23540.346916659608	27854.97171607359	31544.441176291253	32691.169090684332	12633.571719904518	36679.877691874324	14415.568739508113	19447.698686961383	14843.426182097277	26150.72156510755	21069.95318504472	32225.354815880382	35812.492458872344	25125.114746304644	5653.022885743944	28576.043074202913	27884.717887867446	28806.10028380202	24889.87316094081	19666.248716022415	34498.72199840601	27337.571939007947	30546.519822461745	21721.619169598944	28768.632806630394	26202.91569393783	37945.111441461304	26875.583030707003	27378.233773634234	20652.364823757936	32533.21343695156	21185.483209235223	31775.73668051132	24023.08850869261	13797.231143445468	20722.77170794882	20184.37894776402	24684.959631131893	17772.52425580478	4077.376694541171	4434.288006987593	1767.555088790028	1533.3505474129588	2289.9061596983734	917.1797948174202	3983.048688008065	2905.406024032474	596.0365622	2151.348458613706	5581.393960339973	188.11364895614636	9128.984093222178	7195.532294	4498.0108587714285	2469.683056130498	5075.244020648459	10665.29647783718	14230.145499475515	11852.34641801013	1895.3750114838679	13110.64037047904	6177.246857093472	7218.434698302805	11261.48062766868	5102.468523064835	6182.7219409789805	8983.791908122404	10519.500775650515	8703.534576765609	9576.711469844598	8226.371459853948	12908.684406480643	14470.662104716703	2918.997619719432	7377.672580866454	11608.727270784202	11457.707135593118	8579.497212830984	9671.390092106694	14032.486139076813	11704.797791232268
PWY-5897	52.22072250893212	39555.81954199229	26878.052478499485	44473.811175156196	11440.676531008274	26488.972046833664	20516.10855940384	29313.492182228554	14309.558802052947	17077.566297980276	21474.790861136265	27756.903549103576	31522.270908083156	28283.950712056383	23656.25457376064	27985.968259555182	31703.156905025255	32838.670637199066	12791.507112995829	45737.65636718791	19408.70187856487	19988.139610420898	14926.06989381867	26288.694241320838	21385.41948371765	37971.43365999725	62876.926934261675	27431.59597783903	5912.134381	29150.627097019857	28010.424154280165	28924.493423492284	25453.56387968416	19794.263822123827	34667.27913217043	27465.966741456494	32687.48187653814	23747.8576	29500.68553827384	31481.666029151183	45846.91237251963	27713.32125721387	28359.20331995092	23393.65720576721	33237.81494	23426.282768064575	31897.131859399597	24611.776572273444	14869.001140165099	59257.93916203635	20324.412814563948	24810.213064167678	18032.696956618947	8522.124559996875	7072.810898877971	4779.345437972961	4357.0158777061815	6666.269884583518	3335.4854912576106	10300.145275252971	11151.404710899576	1384.5387089059082	4579.079118634341	11102.346606180967	438.4300752442196	12556.239359333473	15958.718675898595	9446.759310485379	5324.5412286511555	15516.031801563517	26932.52083336874	18506.196089049477	16163.65520371699	5827.203390480254	19958.28389136263	21492.092335064503	21814.909552429715	14733.392507248998	15547.997692260316	15621.832699344835	16029.456313206494	13230.455237111799	11706.799657175163	19638.819449541268	13629.033654309787	19044.962902990108	16294.42330069825	9853.566123663744	12217.591713072807	21102.907568277806	20124.816011890216	21745.678109554534	19967.989518438266	24373.44423361017	16056.225328905064
PWY-5898	52.22072250893212	39555.81954199229	26878.052478499485	44473.811175156196	11440.676531008274	26488.972046833664	20516.10855940384	29313.492182228554	14309.558802052947	17077.566297980276	21474.790861136265	27756.903549103576	31522.270908083156	28283.950712056383	23656.25457376064	27985.968259555182	31703.156905025255	32838.670637199066	12791.507112995829	45737.65636718791	19408.70187856487	19988.139610420898	14926.06989381867	26288.694241320838	21385.41948371765	37971.43365999725	62876.926934261675	27431.59597783903	5912.134381	29150.627097019857	28010.424154280165	28924.493423492284	25453.56387968416	19794.263822123827	34667.27913217043	27465.966741456494	32687.48187653814	23747.8576	29500.68553827384	31481.666029151183	45846.91237251963	27713.32125721387	28359.20331995092	23393.65720576721	33237.81494	23426.282768064575	31897.131859399597	24611.776572273444	14869.001140165099	59257.93916203635	20324.412814563948	24810.213064167678	18032.696956618947	8522.124559996875	7072.810898877971	4779.345437972961	4357.0158777061815	6666.269884583518	3335.4854912576106	10300.145275252971	11151.404710899576	1384.5387089059082	4579.079118634341	11102.346606180967	438.4300752442196	12556.239359333473	15958.718675898595	9446.759310485379	5324.5412286511555	15516.031801563517	26932.52083336874	18506.196089049477	16163.65520371699	5827.203390480254	19958.28389136263	21492.092335064503	21814.909552429715	14733.392507248998	15547.997692260316	15621.832699344835	16029.456313206494	13230.455237111799	11706.799657175163	19638.819449541268	13629.033654309787	19044.962902990108	16294.42330069825	9853.566123663744	12217.591713072807	21102.907568277806	20124.816011890216	21745.678109554534	19967.989518438266	24373.44423361017	16056.225328905064
PWY-5899	52.22072250893212	39555.81954199229	26878.052478499485	44473.811175156196	11440.676531008274	26488.972046833664	20516.10855940384	29313.492182228554	14309.558802052947	17077.566297980276	21474.790861136265	27756.903549103576	31522.270908083156	28283.950712056383	23656.25457376064	27985.968259555182	31703.156905025255	32838.670637199066	12791.507112995829	45737.65636718791	19408.70187856487	19988.139610420898	14926.06989381867	26288.694241320838	21385.41948371765	37971.43365999725	62876.926934261675	27431.59597783903	5912.134381	29150.627097019857	28010.424154280165	28924.493423492284	25453.56387968416	19794.263822123827	34667.27913217043	27465.966741456494	32687.48187653814	23747.8576	29500.68553827384	31481.666029151183	45846.91237251963	27713.32125721387	28359.20331995092	23393.65720576721	33237.81494	23426.282768064575	31897.131859399597	24611.776572273444	14869.001140165099	59257.93916203635	20324.412814563948	24810.213064167678	18032.696956618947	8522.124559996875	7072.810898877971	4779.345437972961	4357.0158777061815	6666.269884583518	3335.4854912576106	10300.145275252971	11151.404710899576	1384.5387089059082	4579.079118634341	11102.346606180967	438.4300752442196	12556.239359333473	15958.718675898595	9446.759310485379	5324.5412286511555	15516.031801563517	26932.52083336874	18506.196089049477	16163.65520371699	5827.203390480254	19958.28389136263	21492.092335064503	21814.909552429715	14733.392507248998	15547.997692260316	15621.832699344835	16029.456313206494	13230.455237111799	11706.799657175163	19638.819449541268	13629.033654309787	19044.962902990108	16294.42330069825	9853.566123663744	12217.591713072807	21102.907568277806	20124.816011890216	21745.678109554534	19967.989518438266	24373.44423361017	16056.225328905064
PWY-5910	0	0	0	0	0	0	0	0	0	49.338471668782034	0	0	0	0	0	46.94319277767273	0	32.141799766523825	0	19.67020455433092	0	226.14577282302704	41.21216266839847	164.26381990045581	0	684.3995865744413	0	208.74910150677005	0	143.4612074442377	0	0	0	0	29.794555733537795	0	16979.07293102782	0	4515.183903634907	39.73694170661729	31468.303662355593	0	0	626.6499426	0	1399.5198081374544	0	83.74885627267646	0	0	0	0	3.3324645330169615	489.2630781705067	279.98654496212333	224.1728602104555	221.85501766527395	120.47086038492407	133.14964791564788	85.87275638884009	36.282196456188245	19.30198500986642	212.9823755290589	539.8858263225583	0	311.31086235883373	250.09762994301397	242.38395000053114	84.84960928426098	129.54986783270635	108.53911893412226	484.9007225755794	492.9150517290606	36.78391486763271	172.2749559333235	135.68931221248204	127.30056548523339	150.69560067056557	229.34552965889534	1018.4566937273696	1601.713549838335	3024.835602	2660.149442928881	400.4788216394401	409.91642742218903	700.2448427273562	1316.8962096945822	111.6013184308087	137.30410082987314	1137.6525861061402	900.2943050003971	412.39328729478115	483.26744507741284	396.0623284661429	622.6467992474489
PWY-5913	159.37864077669903	46098.73953767219	42744.67460227206	38911.80156828041	53605.207380284104	42080.78638821256	54124.219919555704	41220.81180026541	33517.888884650514	62967.43734320982	39724.58203478476	45680.75646397564	36460.23507227129	46821.55020236944	33421.01861583899	34897.52882244782	39342.87440447796	41402.26635268777	48408.41799681839	46712.41728798822	45908.91226777797	41908.513104561214	38862.28352022252	40806.39287	48387.507463530754	31108.95111152107	23612.94638	39696.9954	73635.85172984077	44629.54724880049	37268.649542778665	37034.88181912183	40336.77955	48009.146357495796	40848.06935856867	40127.671487739644	30756.284810680616	37714.04843177668	37441.87629	34037.439522719644	22168.52475181162	37621.86502115083	28886.20006903014	40956.63296776441	33960.072524842275	49502.31296326649	37733.633551914376	37465.39591146027	65470.246963896396	20740.16494014622	54895.18041855029	43353.55168095296	68360.46166247781	38429.98803195287	58531.023805279525	59969.35975124559	61807.91642477804	60662.34251075956	61962.074407366315	70940.83306486912	52496.400091434014	58784.04432321633	57254.12242932796	37423.63960987746	58576.06586439417	48367.87922816708	48209.06041385222	48861.12351863505	48590.93076223153	57652.34203035157	53962.92259158224	53250.01120419614	44479.568935101925	59550.658071977196	54961.71086872508	54175.12917571227	53760.33405637868	61586.94027	58244.27059217774	55831.628050661624	55144.16639743249	59365.69218538588	51022.43294353908	57377.23265230357	44386.99253677974	42727.10149999466	44914.30514664628	61416.73055368732	45582.429576916955	40686.13743935717	46554.05149996273	57833.15839354984	54648.09761713011	58918.766985847025	55649.46528297303
PWY-5918	146.89555646569588	40315.30730387926	41896.67700327733	44518.13363656029	47783.22496736382	38247.97489653614	50921.67966400401	39945.04185267163	33675.055120727586	59386.33920587862	37796.424063907536	41813.07336463774	31546.657847303435	39622.88415666631	33248.65774018049	31500.90137391988	34960.41065489847	37427.953797715636	46529.476596739856	34573.580528805585	37362.092236685785	38484.024330807595	31744.070355503096	37908.05234631945	48939.16805	33106.40891426743	39351.69506558057	39075.50272749772	65983.96556	41200.09751459968	34766.38755525994	33654.191862466905	37909.806648657184	46070.93410131427	35783.17500843457	36433.64112	34142.94365327478	36896.88461042915	35650.906082418645	36655.56037303903	32047.327206936756	36021.779197594486	26697.144360064493	40910.15851172628	32611.715502652394	47931.570215683714	33430.16931981626	36156.60343366828	57488.371238948734	34548.36597355069	53251.18886382829	41484.25886470345	64008.281837015566	40912.82183790967	58779.41942896259	60851.47758503523	62396.22376596963	59712.842356291956	60444.39695360522	70406.29869	51975.61870210135	56683.782123642966	56419.722798624105	38921.46124967601	58019.23825751347	48808.88079898828	47530.10231	50206.07680973438	48736.68596506052	58313.47182303093	55952.06584464097	54293.97318282224	46416.07934013627	58150.214060350256	55324.419223309356	53438.93173059877	53208.24726948893	61046.77692956637	56927.92741794108	54545.62218395482	53683.236534070136	58326.529396813974	50468.34108880126	57276.956791768745	45647.93792538449	44522.152921203684	48058.657807707896	60484.36030069967	45735.58086231885	44394.18905539646	51409.05359792936	57642.96798926653	56116.00205	59704.05877259844	56043.91377148602
